Date,State,Cases
14-Apr/2020,Malacca,147
15-Apr/2020,Malacca,147
16-Apr/2020,Malacca,147
17-Apr/2020,Malacca,148
18-Apr/2020,Malacca,148
19-Apr/2020,Malacca,185
20-Apr/2020,Malacca,187
21-Apr/2020,Malacca,188
22-Apr/2020,Malacca,189
23-Apr/2020,Malacca,189
24-Apr/2020,Malacca,192
25-Apr/2020,Malacca,192
26-Apr/2020,Malacca,193
27-Apr/2020,Malacca,193
28-Apr/2020,Malacca,193
29-Apr/2020,Malacca,193
30-Apr/2020,Malacca,198
1-May/2020,Malacca,199
2-May/2020,Malacca,201
3-May/2020,Malacca,204
4-May/2020,Malacca,207
5-May/2020,Malacca,207
6-May/2020,Malacca,208
7-May/2020,Malacca,209
8-May/2020,Malacca,209
9-May/2020,Malacca,210
10-May/2020,Malacca,210
11-May/2020,Malacca,211
12-May/2020,Malacca,211
13-May/2020,Malacca,213
14-May/2020,Malacca,214
15-May/2020,Malacca,215
16-May/2020,Malacca,215
17-May/2020,Malacca,215
18-May/2020,Malacca,215
19-May/2020,Malacca,215
20-May/2020,Malacca,215
21-May/2020,Malacca,215
22-May/2020,Malacca,216
23-May/2020,Malacca,216
24-May/2020,Malacca,216
25-May/2020,Malacca,216
26-May/2020,Malacca,216
27-May/2020,Malacca,216
28-May/2020,Malacca,216
29-May/2020,Malacca,216
30-May/2020,Malacca,218
31-May/2020,Malacca,219
1-Jun/2020,Malacca,232
2-Jun/2020,Malacca,233
3-Jun/2020,Malacca,233
4-Jun/2020,Malacca,233
5-Jun/2020,Malacca,234
6-Jun/2020,Malacca,234
7-Jun/2020,Malacca,234
8-Jun/2020,Malacca,235
9-Jun/2020,Malacca,235
10-Jun/2020,Malacca,235
11-Jun/2020,Malacca,246
12-Jun/2020,Malacca,250
13-Jun/2020,Malacca,252
14-Jun/2020,Malacca,253
15-Jun/2020,Malacca,255
16-Jun/2020,Malacca,255
17-Jun/2020,Malacca,255
18-Jun/2020,Malacca,255
19-Jun/2020,Malacca,255
20-Jun/2020,Malacca,255
21-Jun/2020,Malacca,256
22-Jun/2020,Malacca,256
23-Jun/2020,Malacca,256
24-Jun/2020,Malacca,256
25-Jun/2020,Malacca,256
26-Jun/2020,Malacca,256
27-Jun/2020,Malacca,256
28-Jun/2020,Malacca,256
29-Jun/2020,Malacca,256
30-Jun/2020,Malacca,256
1-Jul/2020,Malacca,256
2-Jul/2020,Malacca,256
3-Jul/2020,Malacca,256
4-Jul/2020,Malacca,256
5-Jul/2020,Malacca,256
6-Jul/2020,Malacca,256
7-Jul/2020,Malacca,256
8-Jul/2020,Malacca,256
9-Jul/2020,Malacca,256
10-Jul/2020,Malacca,256
11-Jul/2020,Malacca,256
12-Jul/2020,Malacca,257
13-Jul/2020,Malacca,258
14-Jul/2020,Malacca,258
15-Jul/2020,Malacca,258
16-Jul/2020,Malacca,258
17-Jul/2020,Malacca,258
18-Jul/2020,Malacca,258
19-Jul/2020,Malacca,258
20-Jul/2020,Malacca,258
21-Jul/2020,Malacca,258
22-Jul/2020,Malacca,258
23-Jul/2020,Malacca,258
24-Jul/2020,Malacca,258
25-Jul/2020,Malacca,258
26-Jul/2020,Malacca,258
27-Jul/2020,Malacca,258
28-Jul/2020,Malacca,258
29-Jul/2020,Malacca,258
30-Jul/2020,Malacca,258
31-Jul/2020,Malacca,258
1-Aug/2020,Malacca,258
2-Aug/2020,Malacca,258
3-Aug/2020,Malacca,258
4-Aug/2020,Malacca,258
5-Aug/2020,Malacca,258
6-Aug/2020,Malacca,258
7-Aug/2020,Malacca,258
8-Aug/2020,Malacca,258
9-Aug/2020,Malacca,258
10-Aug/2020,Malacca,259
11-Aug/2020,Malacca,259
12-Aug/2020,Malacca,259
13-Aug/2020,Malacca,259
14-Aug/2020,Malacca,259
15-Aug/2020,Malacca,259
16-Aug/2020,Malacca,259
17-Aug/2020,Malacca,259
18-Aug/2020,Malacca,259
19-Aug/2020,Malacca,259
20-Aug/2020,Malacca,259
21-Aug/2020,Malacca,259
22-Aug/2020,Malacca,259
23-Aug/2020,Malacca,259
24-Aug/2020,Malacca,259
25-Aug/2020,Malacca,259
26-Aug/2020,Malacca,259
27-Aug/2020,Malacca,262
28-Aug/2020,Malacca,262
29-Aug/2020,Malacca,262
30-Aug/2020,Malacca,262
31-Aug/2020,Malacca,262
1-Sep/2020,Malacca,262
2-Sep/2020,Malacca,262
3-Sep/2020,Malacca,262
4-Sep/2020,Malacca,262
5-Sep/2020,Malacca,262
6-Sep/2020,Malacca,262
7-Sep/2020,Malacca,262
8-Sep/2020,Malacca,262
9-Sep/2020,Malacca,262
10-Sep/2020,Malacca,262
11-Sep/2020,Malacca,262
12-Sep/2020,Malacca,262
13-Sep/2020,Malacca,262
14-Sep/2020,Malacca,262
15-Sep/2020,Malacca,262
16-Sep/2020,Malacca,262
17-Sep/2020,Malacca,262
18-Sep/2020,Malacca,262
19-Sep/2020,Malacca,262
20-Sep/2020,Malacca,262
21-Sep/2020,Malacca,262
22-Sep/2020,Malacca,262
23-Sep/2020,Malacca,262
24-Sep/2020,Malacca,262
25-Sep/2020,Malacca,262
26-Sep/2020,Malacca,263
27-Sep/2020,Malacca,264
28-Sep/2020,Malacca,265
29-Sep/2020,Malacca,266
30-Sep/2020,Malacca,266
1-Oct/2020,Malacca,267
2-Oct/2020,Malacca,267
3-Oct/2020,Malacca,267
4-Oct/2020,Malacca,267
5-Oct/2020,Malacca,268
6-Oct/2020,Malacca,268
7-Oct/2020,Malacca,268
8-Oct/2020,Malacca,269
9-Oct/2020,Malacca,269
10-Oct/2020,Malacca,270
11-Oct/2020,Malacca,273
12-Oct/2020,Malacca,274
13-Oct/2020,Malacca,274
14-Oct/2020,Malacca,276
15-Oct/2020,Malacca,278
16-Oct/2020,Malacca,281
17-Oct/2020,Malacca,282
18-Oct/2020,Malacca,283
19-Oct/2020,Malacca,299
20-Oct/2020,Malacca,299
21-Oct/2020,Malacca,302
22-Oct/2020,Malacca,305
23-Oct/2020,Malacca,305
24-Oct/2020,Malacca,308
25-Oct/2020,Malacca,308
26-Oct/2020,Malacca,310
27-Oct/2020,Malacca,310
28-Oct/2020,Malacca,310
29-Oct/2020,Malacca,311
30-Oct/2020,Malacca,311
31-Oct/2020,Malacca,311
1-Nov/2020,Malacca,312
2-Nov/2020,Malacca,312
3-Nov/2020,Malacca,313
4-Nov/2020,Malacca,313
5-Nov/2020,Malacca,318
6-Nov/2020,Malacca,320
7-Nov/2020,Malacca,322
8-Nov/2020,Malacca,327
9-Nov/2020,Malacca,332
10-Nov/2020,Malacca,332
11-Nov/2020,Malacca,338
12-Nov/2020,Malacca,346
13-Nov/2020,Malacca,359
14-Nov/2020,Malacca,365
15-Nov/2020,Malacca,367
16-Nov/2020,Malacca,368
17-Nov/2020,Malacca,370
18-Nov/2020,Malacca,374
19-Nov/2020,Malacca,375
20-Nov/2020,Malacca,377
21-Nov/2020,Malacca,377
22-Nov/2020,Malacca,382
23-Nov/2020,Malacca,382
24-Nov/2020,Malacca,384
25-Nov/2020,Malacca,385
26-Nov/2020,Malacca,385
27-Nov/2020,Malacca,385
28-Nov/2020,Malacca,386
29-Nov/2020,Malacca,387
30-Nov/2020,Malacca,387
25-Jan/2020,Negeri Sembilan,0
28-Jan/2020,Negeri Sembilan,0
30-Jan/2020,Negeri Sembilan,0
3-Feb/2020,Negeri Sembilan,0
5-Feb/2020,Negeri Sembilan,2
6-Feb/2020,Negeri Sembilan,2
7-Feb/2020,Negeri Sembilan,2
8-Feb/2020,Negeri Sembilan,2
9-Feb/2020,Negeri Sembilan,2
13-Feb/2020,Negeri Sembilan,2
14-Feb/2020,Negeri Sembilan,2
15-Feb/2020,Negeri Sembilan,2
27-Feb/2020,Negeri Sembilan,2
28-Feb/2020,Negeri Sembilan,2
1-Mar/2020,Negeri Sembilan,2
3-Mar/2020,Negeri Sembilan,2
13-Mar/2020,Negeri Sembilan,11
14-Mar/2020,Negeri Sembilan,19
16-Mar/2020,Negeri Sembilan,42
17-Mar/2020,Negeri Sembilan,45
18-Mar/2020,Negeri Sembilan,45
19-Mar/2020,Negeri Sembilan,55
20-Mar/2020,Negeri Sembilan,65
21-Mar/2020,Negeri Sembilan,70
22-Mar/2020,Negeri Sembilan,78
23-Mar/2020,Negeri Sembilan,94
24-Mar/2020,Negeri Sembilan,109
25-Mar/2020,Negeri Sembilan,123
26-Mar/2020,Negeri Sembilan,132
27-Mar/2020,Negeri Sembilan,138
28-Mar/2020,Negeri Sembilan,153
29-Mar/2020,Negeri Sembilan,162
30-Mar/2020,Negeri Sembilan,172
31-Mar/2020,Negeri Sembilan,181
1-Apr/2020,Negeri Sembilan,189
2-Apr/2020,Negeri Sembilan,207
3-Apr/2020,Negeri Sembilan,211
4-Apr/2020,Negeri Sembilan,220
5-Apr/2020,Negeri Sembilan,231
6-Apr/2020,Negeri Sembilan,239
7-Apr/2020,Negeri Sembilan,261
8-Apr/2020,Negeri Sembilan,270
9-Apr/2020,Negeri Sembilan,281
10-Apr/2020,Negeri Sembilan,292
11-Apr/2020,Negeri Sembilan,309
12-Apr/2020,Negeri Sembilan,318
13-Apr/2020,Negeri Sembilan,360
14-Apr/2020,Negeri Sembilan,362
15-Apr/2020,Negeri Sembilan,363
16-Apr/2020,Negeri Sembilan,389
17-Apr/2020,Negeri Sembilan,402
18-Apr/2020,Negeri Sembilan,405
19-Apr/2020,Negeri Sembilan,405
20-Apr/2020,Negeri Sembilan,408
21-Apr/2020,Negeri Sembilan,409
22-Apr/2020,Negeri Sembilan,411
23-Apr/2020,Negeri Sembilan,431
24-Apr/2020,Negeri Sembilan,433
25-Apr/2020,Negeri Sembilan,433
26-Apr/2020,Negeri Sembilan,434
27-Apr/2020,Negeri Sembilan,435
28-Apr/2020,Negeri Sembilan,436
29-Apr/2020,Negeri Sembilan,508
30-Apr/2020,Negeri Sembilan,513
1-May/2020,Negeri Sembilan,513
2-May/2020,Negeri Sembilan,521
3-May/2020,Negeri Sembilan,592
4-May/2020,Negeri Sembilan,598
5-May/2020,Negeri Sembilan,598
6-May/2020,Negeri Sembilan,600
7-May/2020,Negeri Sembilan,600
8-May/2020,Negeri Sembilan,653
9-May/2020,Negeri Sembilan,681
10-May/2020,Negeri Sembilan,726
11-May/2020,Negeri Sembilan,742
12-May/2020,Negeri Sembilan,742
13-May/2020,Negeri Sembilan,764
14-May/2020,Negeri Sembilan,775
15-May/2020,Negeri Sembilan,776
16-May/2020,Negeri Sembilan,776
17-May/2020,Negeri Sembilan,776
18-May/2020,Negeri Sembilan,776
19-May/2020,Negeri Sembilan,776
20-May/2020,Negeri Sembilan,776
21-May/2020,Negeri Sembilan,778
22-May/2020,Negeri Sembilan,791
23-May/2020,Negeri Sembilan,792
24-May/2020,Negeri Sembilan,792
25-May/2020,Negeri Sembilan,792
26-May/2020,Negeri Sembilan,793
27-May/2020,Negeri Sembilan,793
28-May/2020,Negeri Sembilan,793
29-May/2020,Negeri Sembilan,852
30-May/2020,Negeri Sembilan,856
31-May/2020,Negeri Sembilan,858
1-Jun/2020,Negeri Sembilan,860
2-Jun/2020,Negeri Sembilan,866
3-Jun/2020,Negeri Sembilan,902
4-Jun/2020,Negeri Sembilan,905
5-Jun/2020,Negeri Sembilan,905
6-Jun/2020,Negeri Sembilan,910
7-Jun/2020,Negeri Sembilan,911
8-Jun/2020,Negeri Sembilan,911
9-Jun/2020,Negeri Sembilan,911
10-Jun/2020,Negeri Sembilan,911
11-Jun/2020,Negeri Sembilan,927
12-Jun/2020,Negeri Sembilan,931
13-Jun/2020,Negeri Sembilan,957
14-Jun/2020,Negeri Sembilan,957
15-Jun/2020,Negeri Sembilan,989
16-Jun/2020,Negeri Sembilan,993
17-Jun/2020,Negeri Sembilan,994
18-Jun/2020,Negeri Sembilan,994
19-Jun/2020,Negeri Sembilan,995
20-Jun/2020,Negeri Sembilan,996
21-Jun/2020,Negeri Sembilan,1002
22-Jun/2020,Negeri Sembilan,1014
23-Jun/2020,Negeri Sembilan,1015
24-Jun/2020,Negeri Sembilan,1015
25-Jun/2020,Negeri Sembilan,1015
26-Jun/2020,Negeri Sembilan,1015
27-Jun/2020,Negeri Sembilan,1016
28-Jun/2020,Negeri Sembilan,1025
29-Jun/2020,Negeri Sembilan,1025
30-Jun/2020,Negeri Sembilan,1025
1-Jul/2020,Negeri Sembilan,1025
2-Jul/2020,Negeri Sembilan,1025
3-Jul/2020,Negeri Sembilan,1025
4-Jul/2020,Negeri Sembilan,1026
5-Jul/2020,Negeri Sembilan,1027
6-Jul/2020,Negeri Sembilan,1027
7-Jul/2020,Negeri Sembilan,1027
8-Jul/2020,Negeri Sembilan,1027
9-Jul/2020,Negeri Sembilan,1027
10-Jul/2020,Negeri Sembilan,1027
11-Jul/2020,Negeri Sembilan,1027
12-Jul/2020,Negeri Sembilan,1027
13-Jul/2020,Negeri Sembilan,1027
14-Jul/2020,Negeri Sembilan,1027
15-Jul/2020,Negeri Sembilan,1027
16-Jul/2020,Negeri Sembilan,1027
17-Jul/2020,Negeri Sembilan,1027
18-Jul/2020,Negeri Sembilan,1027
19-Jul/2020,Negeri Sembilan,1027
20-Jul/2020,Negeri Sembilan,1028
21-Jul/2020,Negeri Sembilan,1028
22-Jul/2020,Negeri Sembilan,1028
23-Jul/2020,Negeri Sembilan,1028
24-Jul/2020,Negeri Sembilan,1028
25-Jul/2020,Negeri Sembilan,1028
26-Jul/2020,Negeri Sembilan,1028
27-Jul/2020,Negeri Sembilan,1028
28-Jul/2020,Negeri Sembilan,1028
29-Jul/2020,Negeri Sembilan,1028
30-Jul/2020,Negeri Sembilan,1028
31-Jul/2020,Negeri Sembilan,1029
1-Aug/2020,Negeri Sembilan,1029
2-Aug/2020,Negeri Sembilan,1029
3-Aug/2020,Negeri Sembilan,1029
4-Aug/2020,Negeri Sembilan,1029
5-Aug/2020,Negeri Sembilan,1029
6-Aug/2020,Negeri Sembilan,1031
7-Aug/2020,Negeri Sembilan,1031
8-Aug/2020,Negeri Sembilan,1032
9-Aug/2020,Negeri Sembilan,1032
10-Aug/2020,Negeri Sembilan,1032
11-Aug/2020,Negeri Sembilan,1032
12-Aug/2020,Negeri Sembilan,1032
13-Aug/2020,Negeri Sembilan,1032
14-Aug/2020,Negeri Sembilan,1032
15-Aug/2020,Negeri Sembilan,1034
16-Aug/2020,Negeri Sembilan,1034
17-Aug/2020,Negeri Sembilan,1034
18-Aug/2020,Negeri Sembilan,1034
19-Aug/2020,Negeri Sembilan,1034
20-Aug/2020,Negeri Sembilan,1034
21-Aug/2020,Negeri Sembilan,1034
22-Aug/2020,Negeri Sembilan,1034
23-Aug/2020,Negeri Sembilan,1034
24-Aug/2020,Negeri Sembilan,1034
25-Aug/2020,Negeri Sembilan,1034
26-Aug/2020,Negeri Sembilan,1034
27-Aug/2020,Negeri Sembilan,1034
28-Aug/2020,Negeri Sembilan,1034
29-Aug/2020,Negeri Sembilan,1034
30-Aug/2020,Negeri Sembilan,1034
31-Aug/2020,Negeri Sembilan,1034
1-Sep/2020,Negeri Sembilan,1034
2-Sep/2020,Negeri Sembilan,1034
3-Sep/2020,Negeri Sembilan,1036
4-Sep/2020,Negeri Sembilan,1037
5-Sep/2020,Negeri Sembilan,1037
6-Sep/2020,Negeri Sembilan,1037
7-Sep/2020,Negeri Sembilan,1037
8-Sep/2020,Negeri Sembilan,1038
9-Sep/2020,Negeri Sembilan,1039
10-Sep/2020,Negeri Sembilan,1039
11-Sep/2020,Negeri Sembilan,1039
12-Sep/2020,Negeri Sembilan,1039
13-Sep/2020,Negeri Sembilan,1039
14-Sep/2020,Negeri Sembilan,1043
15-Sep/2020,Negeri Sembilan,1043
16-Sep/2020,Negeri Sembilan,1043
17-Sep/2020,Negeri Sembilan,1043
18-Sep/2020,Negeri Sembilan,1044
19-Sep/2020,Negeri Sembilan,1044
20-Sep/2020,Negeri Sembilan,1044
21-Sep/2020,Negeri Sembilan,1044
22-Sep/2020,Negeri Sembilan,1044
23-Sep/2020,Negeri Sembilan,1044
24-Sep/2020,Negeri Sembilan,1044
25-Sep/2020,Negeri Sembilan,1044
26-Sep/2020,Negeri Sembilan,1047
27-Sep/2020,Negeri Sembilan,1047
28-Sep/2020,Negeri Sembilan,1048
29-Sep/2020,Negeri Sembilan,1048
30-Sep/2020,Negeri Sembilan,1049
1-Oct/2020,Negeri Sembilan,1049
2-Oct/2020,Negeri Sembilan,1051
3-Oct/2020,Negeri Sembilan,1052
4-Oct/2020,Negeri Sembilan,1054
5-Oct/2020,Negeri Sembilan,1055
6-Oct/2020,Negeri Sembilan,1062
7-Oct/2020,Negeri Sembilan,1063
8-Oct/2020,Negeri Sembilan,1065
9-Oct/2020,Negeri Sembilan,1069
10-Oct/2020,Negeri Sembilan,1069
11-Oct/2020,Negeri Sembilan,1069
12-Oct/2020,Negeri Sembilan,1081
13-Oct/2020,Negeri Sembilan,1083
14-Oct/2020,Negeri Sembilan,1084
15-Oct/2020,Negeri Sembilan,1095
16-Oct/2020,Negeri Sembilan,1096
17-Oct/2020,Negeri Sembilan,1097
18-Oct/2020,Negeri Sembilan,1100
19-Oct/2020,Negeri Sembilan,1104
20-Oct/2020,Negeri Sembilan,1110
21-Oct/2020,Negeri Sembilan,1119
22-Oct/2020,Negeri Sembilan,1157
23-Oct/2020,Negeri Sembilan,1194
24-Oct/2020,Negeri Sembilan,1290
25-Oct/2020,Negeri Sembilan,1312
26-Oct/2020,Negeri Sembilan,1337
27-Oct/2020,Negeri Sembilan,1492
28-Oct/2020,Negeri Sembilan,1516
29-Oct/2020,Negeri Sembilan,1559
30-Oct/2020,Negeri Sembilan,1582
31-Oct/2020,Negeri Sembilan,1607
1-Nov/2020,Negeri Sembilan,1615
2-Nov/2020,Negeri Sembilan,1631
3-Nov/2020,Negeri Sembilan,1702
4-Nov/2020,Negeri Sembilan,1746
5-Nov/2020,Negeri Sembilan,1836
6-Nov/2020,Negeri Sembilan,1881
7-Nov/2020,Negeri Sembilan,1949
8-Nov/2020,Negeri Sembilan,2053
9-Nov/2020,Negeri Sembilan,2313
10-Nov/2020,Negeri Sembilan,2454
11-Nov/2020,Negeri Sembilan,2679
12-Nov/2020,Negeri Sembilan,2919
13-Nov/2020,Negeri Sembilan,3002
14-Nov/2020,Negeri Sembilan,3373
15-Nov/2020,Negeri Sembilan,3421
16-Nov/2020,Negeri Sembilan,3511
17-Nov/2020,Negeri Sembilan,3578
18-Nov/2020,Negeri Sembilan,3609
19-Nov/2020,Negeri Sembilan,3641
20-Nov/2020,Negeri Sembilan,3794
21-Nov/2020,Negeri Sembilan,3915
22-Nov/2020,Negeri Sembilan,3944
23-Nov/2020,Negeri Sembilan,3985
24-Nov/2020,Negeri Sembilan,4058
25-Nov/2020,Negeri Sembilan,4376
26-Nov/2020,Negeri Sembilan,4534
27-Nov/2020,Negeri Sembilan,4701
28-Nov/2020,Negeri Sembilan,4742
29-Nov/2020,Negeri Sembilan,4774
30-Nov/2020,Negeri Sembilan,4915
25-Jan/2020,Pahang,0
28-Jan/2020,Pahang,0
30-Jan/2020,Pahang,0
3-Feb/2020,Pahang,0
5-Feb/2020,Pahang,0
6-Feb/2020,Pahang,0
7-Feb/2020,Pahang,0
8-Feb/2020,Pahang,0
9-Feb/2020,Pahang,0
13-Feb/2020,Pahang,0
14-Feb/2020,Pahang,0
15-Feb/2020,Pahang,0
27-Feb/2020,Pahang,0
28-Feb/2020,Pahang,0
1-Mar/2020,Pahang,0
3-Mar/2020,Pahang,0
13-Mar/2020,Pahang,2
14-Mar/2020,Pahang,2
16-Mar/2020,Pahang,19
17-Mar/2020,Pahang,28
18-Mar/2020,Pahang,29
19-Mar/2020,Pahang,32
20-Mar/2020,Pahang,36
21-Mar/2020,Pahang,37
22-Mar/2020,Pahang,40
23-Mar/2020,Pahang,56
24-Mar/2020,Pahang,56
25-Mar/2020,Pahang,64
26-Mar/2020,Pahang,66
27-Mar/2020,Pahang,70
28-Mar/2020,Pahang,84
29-Mar/2020,Pahang,96
30-Mar/2020,Pahang,99
31-Mar/2020,Pahang,102
1-Apr/2020,Pahang,111
2-Apr/2020,Pahang,114
3-Apr/2020,Pahang,127
4-Apr/2020,Pahang,151
5-Apr/2020,Pahang,158
6-Apr/2020,Pahang,161
7-Apr/2020,Pahang,166
8-Apr/2020,Pahang,169
9-Apr/2020,Pahang,183
10-Apr/2020,Pahang,187
11-Apr/2020,Pahang,214
12-Apr/2020,Pahang,225
13-Apr/2020,Pahang,225
14-Apr/2020,Pahang,236
15-Apr/2020,Pahang,253
16-Apr/2020,Pahang,261
17-Apr/2020,Pahang,262
18-Apr/2020,Pahang,264
19-Apr/2020,Pahang,269
20-Apr/2020,Pahang,271
21-Apr/2020,Pahang,279
22-Apr/2020,Pahang,285
23-Apr/2020,Pahang,286
24-Apr/2020,Pahang,287
25-Apr/2020,Pahang,288
26-Apr/2020,Pahang,288
27-Apr/2020,Pahang,288
28-Apr/2020,Pahang,288
29-Apr/2020,Pahang,293
30-Apr/2020,Pahang,294
1-May/2020,Pahang,297
2-May/2020,Pahang,305
3-May/2020,Pahang,305
4-May/2020,Pahang,305
5-May/2020,Pahang,305
6-May/2020,Pahang,305
7-May/2020,Pahang,305
8-May/2020,Pahang,306
9-May/2020,Pahang,306
10-May/2020,Pahang,308
11-May/2020,Pahang,312
12-May/2020,Pahang,312
13-May/2020,Pahang,315
14-May/2020,Pahang,323
15-May/2020,Pahang,328
16-May/2020,Pahang,335
17-May/2020,Pahang,336
18-May/2020,Pahang,336
19-May/2020,Pahang,338
20-May/2020,Pahang,338
21-May/2020,Pahang,339
22-May/2020,Pahang,341
23-May/2020,Pahang,344
24-May/2020,Pahang,344
25-May/2020,Pahang,344
26-May/2020,Pahang,344
27-May/2020,Pahang,344
28-May/2020,Pahang,345
29-May/2020,Pahang,346
30-May/2020,Pahang,346
31-May/2020,Pahang,361
1-Jun/2020,Pahang,361
2-Jun/2020,Pahang,361
3-Jun/2020,Pahang,361
4-Jun/2020,Pahang,362
5-Jun/2020,Pahang,363
6-Jun/2020,Pahang,363
7-Jun/2020,Pahang,363
8-Jun/2020,Pahang,363
9-Jun/2020,Pahang,363
10-Jun/2020,Pahang,363
11-Jun/2020,Pahang,363
12-Jun/2020,Pahang,363
13-Jun/2020,Pahang,365
14-Jun/2020,Pahang,365
15-Jun/2020,Pahang,365
16-Jun/2020,Pahang,365
17-Jun/2020,Pahang,365
18-Jun/2020,Pahang,365
19-Jun/2020,Pahang,365
20-Jun/2020,Pahang,365
21-Jun/2020,Pahang,365
22-Jun/2020,Pahang,365
23-Jun/2020,Pahang,365
24-Jun/2020,Pahang,365
25-Jun/2020,Pahang,365
26-Jun/2020,Pahang,365
27-Jun/2020,Pahang,365
28-Jun/2020,Pahang,365
29-Jun/2020,Pahang,365
30-Jun/2020,Pahang,365
1-Jul/2020,Pahang,365
2-Jul/2020,Pahang,365
3-Jul/2020,Pahang,365
4-Jul/2020,Pahang,365
5-Jul/2020,Pahang,365
6-Jul/2020,Pahang,365
7-Jul/2020,Pahang,365
8-Jul/2020,Pahang,365
9-Jul/2020,Pahang,365
10-Jul/2020,Pahang,365
11-Jul/2020,Pahang,365
12-Jul/2020,Pahang,365
13-Jul/2020,Pahang,365
14-Jul/2020,Pahang,365
15-Jul/2020,Pahang,365
16-Jul/2020,Pahang,365
17-Jul/2020,Pahang,365
18-Jul/2020,Pahang,365
19-Jul/2020,Pahang,365
20-Jul/2020,Pahang,365
21-Jul/2020,Pahang,365
22-Jul/2020,Pahang,365
23-Jul/2020,Pahang,366
24-Jul/2020,Pahang,369
25-Jul/2020,Pahang,369
26-Jul/2020,Pahang,370
27-Jul/2020,Pahang,370
28-Jul/2020,Pahang,370
29-Jul/2020,Pahang,370
30-Jul/2020,Pahang,370
31-Jul/2020,Pahang,370
1-Aug/2020,Pahang,370
2-Aug/2020,Pahang,370
3-Aug/2020,Pahang,370
4-Aug/2020,Pahang,370
5-Aug/2020,Pahang,370
6-Aug/2020,Pahang,370
7-Aug/2020,Pahang,370
8-Aug/2020,Pahang,370
9-Aug/2020,Pahang,370
10-Aug/2020,Pahang,370
11-Aug/2020,Pahang,370
12-Aug/2020,Pahang,370
13-Aug/2020,Pahang,370
14-Aug/2020,Pahang,370
15-Aug/2020,Pahang,370
16-Aug/2020,Pahang,370
17-Aug/2020,Pahang,370
18-Aug/2020,Pahang,370
19-Aug/2020,Pahang,370
20-Aug/2020,Pahang,370
21-Aug/2020,Pahang,370
22-Aug/2020,Pahang,370
23-Aug/2020,Pahang,370
24-Aug/2020,Pahang,370
25-Aug/2020,Pahang,370
26-Aug/2020,Pahang,370
27-Aug/2020,Pahang,370
28-Aug/2020,Pahang,370
29-Aug/2020,Pahang,370
30-Aug/2020,Pahang,370
31-Aug/2020,Pahang,370
1-Sep/2020,Pahang,370
2-Sep/2020,Pahang,371
3-Sep/2020,Pahang,371
4-Sep/2020,Pahang,371
5-Sep/2020,Pahang,371
6-Sep/2020,Pahang,371
7-Sep/2020,Pahang,371
8-Sep/2020,Pahang,371
9-Sep/2020,Pahang,371
10-Sep/2020,Pahang,371
11-Sep/2020,Pahang,371
12-Sep/2020,Pahang,371
13-Sep/2020,Pahang,371
14-Sep/2020,Pahang,371
15-Sep/2020,Pahang,371
16-Sep/2020,Pahang,371
17-Sep/2020,Pahang,371
18-Sep/2020,Pahang,371
19-Sep/2020,Pahang,371
20-Sep/2020,Pahang,371
21-Sep/2020,Pahang,371
22-Sep/2020,Pahang,371
23-Sep/2020,Pahang,371
24-Sep/2020,Pahang,371
25-Sep/2020,Pahang,372
26-Sep/2020,Pahang,373
27-Sep/2020,Pahang,377
28-Sep/2020,Pahang,377
29-Sep/2020,Pahang,377
30-Sep/2020,Pahang,379
1-Oct/2020,Pahang,380
2-Oct/2020,Pahang,381
3-Oct/2020,Pahang,381
4-Oct/2020,Pahang,381
5-Oct/2020,Pahang,382
6-Oct/2020,Pahang,382
7-Oct/2020,Pahang,384
8-Oct/2020,Pahang,385
9-Oct/2020,Pahang,385
10-Oct/2020,Pahang,385
11-Oct/2020,Pahang,385
12-Oct/2020,Pahang,385
13-Oct/2020,Pahang,386
14-Oct/2020,Pahang,386
15-Oct/2020,Pahang,386
16-Oct/2020,Pahang,387
17-Oct/2020,Pahang,387
18-Oct/2020,Pahang,387
19-Oct/2020,Pahang,388
20-Oct/2020,Pahang,388
21-Oct/2020,Pahang,389
22-Oct/2020,Pahang,391
23-Oct/2020,Pahang,392
24-Oct/2020,Pahang,392
25-Oct/2020,Pahang,392
26-Oct/2020,Pahang,392
27-Oct/2020,Pahang,392
28-Oct/2020,Pahang,392
29-Oct/2020,Pahang,393
30-Oct/2020,Pahang,393
31-Oct/2020,Pahang,394
1-Nov/2020,Pahang,394
2-Nov/2020,Pahang,395
3-Nov/2020,Pahang,395
4-Nov/2020,Pahang,395
5-Nov/2020,Pahang,395
6-Nov/2020,Pahang,395
7-Nov/2020,Pahang,395
8-Nov/2020,Pahang,395
9-Nov/2020,Pahang,395
10-Nov/2020,Pahang,395
11-Nov/2020,Pahang,395
12-Nov/2020,Pahang,395
13-Nov/2020,Pahang,395
14-Nov/2020,Pahang,395
15-Nov/2020,Pahang,395
16-Nov/2020,Pahang,395
17-Nov/2020,Pahang,395
18-Nov/2020,Pahang,395
19-Nov/2020,Pahang,395
20-Nov/2020,Pahang,395
21-Nov/2020,Pahang,395
22-Nov/2020,Pahang,395
23-Nov/2020,Pahang,395
24-Nov/2020,Pahang,395
25-Nov/2020,Pahang,397
26-Nov/2020,Pahang,397
27-Nov/2020,Pahang,400
28-Nov/2020,Pahang,400
29-Nov/2020,Pahang,401
30-Nov/2020,Pahang,403
25-Jan/2020,Penang,0
28-Jan/2020,Penang,0
